m07_row_id_or_alias,rust_function_alias,scilab_function_alias_if_known,source_file_locator,formula_family,risk_tier,likely_domain,unit/frame/time_dependency,numerical_sensitivity,singularity_or_branch_risk,external_data_required,recommended_chunk_group,implementation_readiness,block_reason,required_validation_evidence,notes
PORT_STATUS_RELEASE_GATE.csv:row_0566,fb_low_thrust_spiral_time,fb_low_thrust_spiral_time,source_scilab/curtis_section03_finite_burn_scilab/src/finite_burn_lib.sci,orbit_two_body,high_risk_requires_numerical_policy,mission design / patched-conic astrodynamics,"rocket/ascent model, atmosphere/gravity assumptions, units, and numerical policy required",high for ascent/trajectory/optimization; medium for closed-form staging,"staging optimum, trajectory integration, burnout, and atmospheric-model branches unresolved",possible_model_constant_or_fixture_required,9E_rocket_vehicle_policy_then_bounded_scalar_slice,blocked_until_rocket_trajectory_or_staging_policy,blocked_until_rocket_vehicle_model_and_solver_policy,model contract; example regressions; unit tests; source equivalence; no flight/performance readiness claim; scilab_equivalence_job_alias=SEQ-118,Rocket/ascent/staging domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0569,fb_periapsis_from_state,fb_periapsis_from_state,source_scilab/curtis_section03_finite_burn_scilab/src/finite_burn_lib.sci,orbit_two_body,high_risk_requires_numerical_policy,mission design / patched-conic astrodynamics,"rocket/ascent model, atmosphere/gravity assumptions, units, and numerical policy required",high for ascent/trajectory/optimization; medium for closed-form staging,"staging optimum, trajectory integration, burnout, and atmospheric-model branches unresolved",possible_model_constant_or_fixture_required,9E_rocket_vehicle_policy_then_bounded_scalar_slice,blocked_until_rocket_trajectory_or_staging_policy,blocked_until_rocket_vehicle_model_and_solver_policy,model contract; example regressions; unit tests; source equivalence; no flight/performance readiness claim; scilab_equivalence_job_alias=SEQ-118,Rocket/ascent/staging domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0570,fb_period_from_a,fb_period_from_a,source_scilab/curtis_section03_finite_burn_scilab/src/finite_burn_lib.sci,orbit_two_body,high_risk_requires_numerical_policy,mission design / patched-conic astrodynamics,"rocket/ascent model, atmosphere/gravity assumptions, units, and numerical policy required",high for ascent/trajectory/optimization; medium for closed-form staging,"staging optimum, trajectory integration, burnout, and atmospheric-model branches unresolved",possible_model_constant_or_fixture_required,9E_rocket_vehicle_policy_then_bounded_scalar_slice,blocked_until_rocket_trajectory_or_staging_policy,blocked_until_rocket_vehicle_model_and_solver_policy,model contract; example regressions; unit tests; source equivalence; no flight/performance readiness claim; scilab_equivalence_job_alias=SEQ-118,Rocket/ascent/staging domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0571,fb_powered_two_body_force_rates,fb_powered_two_body_force_rates,source_scilab/curtis_section03_finite_burn_scilab/src/finite_burn_lib.sci,orbit_two_body,high_risk_requires_numerical_policy,mission design / patched-conic astrodynamics,"rocket/ascent model, atmosphere/gravity assumptions, units, and numerical policy required",high for ascent/trajectory/optimization; medium for closed-form staging,"staging optimum, trajectory integration, burnout, and atmospheric-model branches unresolved",possible_model_constant_or_fixture_required,9E_rocket_vehicle_policy_then_bounded_scalar_slice,blocked_until_rocket_trajectory_or_staging_policy,blocked_until_rocket_vehicle_model_and_solver_policy,model contract; example regressions; unit tests; source equivalence; no flight/performance readiness claim; scilab_equivalence_job_alias=SEQ-118,Rocket/ascent/staging domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0572,fb_print_burn_report,fb_print_burn_report,source_scilab/curtis_section03_finite_burn_scilab/src/finite_burn_lib.sci,ambiguous_source_or_contract,do_not_import,mission design / patched-conic astrodynamics,"I/O/reporting/demo utility, not a formula contract candidate",not applicable as equation candidate,not applicable,no_by_metadata_locator_only,10D_do_not_import_io_demo_utility_rows,do_not_promote_public_formula,blocked_not_a_formula_candidate_io_or_reporting_row,none unless retained as provenance-only row; exclude from executable equation count; scilab_equivalence_job_alias=SEQ-118,I/O/reporting name pattern; keep as provenance or test harness context only.
PORT_STATUS_RELEASE_GATE.csv:row_0573,fb_print_vec,fb_print_vec,source_scilab/curtis_section03_finite_burn_scilab/src/finite_burn_lib.sci,ambiguous_source_or_contract,do_not_import,mission design / patched-conic astrodynamics,"I/O/reporting/demo utility, not a formula contract candidate",not applicable as equation candidate,not applicable,no_by_metadata_locator_only,10D_do_not_import_io_demo_utility_rows,do_not_promote_public_formula,blocked_not_a_formula_candidate_io_or_reporting_row,none unless retained as provenance-only row; exclude from executable equation count; scilab_equivalence_job_alias=SEQ-118,I/O/reporting name pattern; keep as provenance or test harness context only.
PORT_STATUS_RELEASE_GATE.csv:row_0577,fb_rkf45,fb_rkf45,source_scilab/curtis_section03_finite_burn_scilab/src/finite_burn_lib.sci,iterative_solver,blocked_until_solver_policy,mission design / patched-conic astrodynamics,"solver tolerance, convergence, branch, and iteration-limit policy required","high for roots, universal variables, propagation, and ODE integration","root selection, anomaly branch, convergence failure, singular orbit cases unresolved",possible_reference_fixture_required,9C_kepler_lambert_gauss_solver_policy_or_10B_numerical_propagation_policy,blocked_until_solver_and_tolerance_contract,blocked_until_iteration_root_selection_and_equivalence_policy,per-solver convergence contract; analytical edge cases; Scilab equivalence; independent oracle fixtures with hashes; scilab_equivalence_job_alias=SEQ-118,Solver/propagator/root/integration name pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0578,fb_rv_from_r0v0_ta,fb_rv_from_r0v0_ta,source_scilab/curtis_section03_finite_burn_scilab/src/finite_burn_lib.sci,orbit_two_body,high_risk_requires_numerical_policy,mission design / patched-conic astrodynamics,"rocket/ascent model, atmosphere/gravity assumptions, units, and numerical policy required",high for ascent/trajectory/optimization; medium for closed-form staging,"staging optimum, trajectory integration, burnout, and atmospheric-model branches unresolved",possible_model_constant_or_fixture_required,9E_rocket_vehicle_policy_then_bounded_scalar_slice,blocked_until_rocket_trajectory_or_staging_policy,blocked_until_rocket_vehicle_model_and_solver_policy,model contract; example regressions; unit tests; source equivalence; no flight/performance readiness claim; scilab_equivalence_job_alias=SEQ-118,Rocket/ascent/staging domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0579,fb_solve_burn_time_bisection,fb_solve_burn_time_bisection,source_scilab/curtis_section03_finite_burn_scilab/src/finite_burn_lib.sci,iterative_solver,blocked_until_solver_policy,mission design / patched-conic astrodynamics,"solver tolerance, convergence, branch, and iteration-limit policy required","high for roots, universal variables, propagation, and ODE integration","root selection, anomaly branch, convergence failure, singular orbit cases unresolved",possible_reference_fixture_required,9C_kepler_lambert_gauss_solver_policy_or_10B_numerical_propagation_policy,blocked_until_solver_and_tolerance_contract,blocked_until_iteration_root_selection_and_equivalence_policy,per-solver convergence contract; analytical edge cases; Scilab equivalence; independent oracle fixtures with hashes; scilab_equivalence_job_alias=SEQ-118,Solver/propagator/root/integration name pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0580,fb_spacecraft_mass_derivative,fb_spacecraft_mass_derivative,source_scilab/curtis_section03_finite_burn_scilab/src/finite_burn_lib.sci,orbit_two_body,high_risk_requires_numerical_policy,mission design / patched-conic astrodynamics,"rocket/ascent model, atmosphere/gravity assumptions, units, and numerical policy required",high for ascent/trajectory/optimization; medium for closed-form staging,"staging optimum, trajectory integration, burnout, and atmospheric-model branches unresolved",possible_model_constant_or_fixture_required,9E_rocket_vehicle_policy_then_bounded_scalar_slice,blocked_until_rocket_trajectory_or_staging_policy,blocked_until_rocket_vehicle_model_and_solver_policy,model contract; example regressions; unit tests; source equivalence; no flight/performance readiness claim; scilab_equivalence_job_alias=SEQ-118,Rocket/ascent/staging domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0581,fb_specific_energy,fb_specific_energy,source_scilab/curtis_section03_finite_burn_scilab/src/finite_burn_lib.sci,orbit_two_body,high_risk_requires_numerical_policy,mission design / patched-conic astrodynamics,"rocket/ascent model, atmosphere/gravity assumptions, units, and numerical policy required",high for ascent/trajectory/optimization; medium for closed-form staging,"staging optimum, trajectory integration, burnout, and atmospheric-model branches unresolved",possible_model_constant_or_fixture_required,9E_rocket_vehicle_policy_then_bounded_scalar_slice,blocked_until_rocket_trajectory_or_staging_policy,blocked_until_rocket_vehicle_model_and_solver_policy,model contract; example regressions; unit tests; source equivalence; no flight/performance readiness claim; scilab_equivalence_job_alias=SEQ-118,Rocket/ascent/staging domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0582,fb_sv_from_coe,fb_sv_from_coe,source_scilab/curtis_section03_finite_burn_scilab/src/finite_burn_lib.sci,orbit_two_body,high_risk_requires_numerical_policy,mission design / patched-conic astrodynamics,"rocket/ascent model, atmosphere/gravity assumptions, units, and numerical policy required",high for ascent/trajectory/optimization; medium for closed-form staging,"staging optimum, trajectory integration, burnout, and atmospheric-model branches unresolved",possible_model_constant_or_fixture_required,9E_rocket_vehicle_policy_then_bounded_scalar_slice,blocked_until_rocket_trajectory_or_staging_policy,blocked_until_rocket_vehicle_model_and_solver_policy,model contract; example regressions; unit tests; source equivalence; no flight/performance readiness claim; scilab_equivalence_job_alias=SEQ-118,Rocket/ascent/staging domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0583,fb_tangential_thrust_energy_rate,fb_tangential_thrust_energy_rate,source_scilab/curtis_section03_finite_burn_scilab/src/finite_burn_lib.sci,orbit_two_body,high_risk_requires_numerical_policy,mission design / patched-conic astrodynamics,"rocket/ascent model, atmosphere/gravity assumptions, units, and numerical policy required",high for ascent/trajectory/optimization; medium for closed-form staging,"staging optimum, trajectory integration, burnout, and atmospheric-model branches unresolved",possible_model_constant_or_fixture_required,9E_rocket_vehicle_policy_then_bounded_scalar_slice,blocked_until_rocket_trajectory_or_staging_policy,blocked_until_rocket_vehicle_model_and_solver_policy,model contract; example regressions; unit tests; source equivalence; no flight/performance readiness claim; scilab_equivalence_job_alias=SEQ-118,Rocket/ascent/staging domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0584,fb_thrust_direction,fb_thrust_direction,source_scilab/curtis_section03_finite_burn_scilab/src/finite_burn_lib.sci,orbit_two_body,high_risk_requires_numerical_policy,mission design / patched-conic astrodynamics,"rocket/ascent model, atmosphere/gravity assumptions, units, and numerical policy required",high for ascent/trajectory/optimization; medium for closed-form staging,"staging optimum, trajectory integration, burnout, and atmospheric-model branches unresolved",possible_model_constant_or_fixture_required,9E_rocket_vehicle_policy_then_bounded_scalar_slice,blocked_until_rocket_trajectory_or_staging_policy,blocked_until_rocket_vehicle_model_and_solver_policy,model contract; example regressions; unit tests; source equivalence; no flight/performance readiness claim; scilab_equivalence_job_alias=SEQ-118,Rocket/ascent/staging domain pattern.
